Number of Peaks,Spectral Centroid,Wavelet Entropy,Lempel_Ziv Complexity,x75th Percentile,Standard Deviation of Spectral Amplitude,Instantaneous Phase Std,File,Segment,SCR_recoveryTime_min,SCR_latency_mean,SCR_latency_std,Rise_Time,Time_to_Peak,SCL_tonic_std,PP,A,D,E,N,P,age,sex,香味,emotion
14840.416846190961,49.03129621018408,11.178117953914045,0.011853097816080673,8.706248331682545,4.263842774577797,0.1952497605984096,7012374.7142369645,2.9318482484005495,0.07029875709246357,156.2526997893645,132.21897247784992,4.146811262190807,180.56194547279722,0.30153999200597376,-1.5,-1.1437635822283563,-1.8217189839027648,47.9,69.4,59.9,24.0,1.0,无香,依赖
45.0,0.9912265366767847,9.148252738027724,0.0028261597784802694,8.484596922131603,128.91788589855545,0.7026043942163749,7020315.9666758375,1.0,0.004487944373921547,3.0642046875973694,7.22996705655001,3.2042229106530415,154.06922653946498,0.5899161993456176,-1.5,-1.0620020359004256,-0.00705210884850003,47.9,69.4,59.9,24.0,1.0,0,无聊
45.0,0.9835578798234377,11.108065780429357,0.011357574699039428,7.856814002904801,3.3040497413082073,0.0933682299566259,7021691.594344519,1.994147962980249,0.032887960963072706,71.03180315488703,82.04500828628407,3.7348217348000285,86.13696723976082,0.20833038250613026,0.3953222363203033,0.6902795264557773,0.15986522478009285,47.9,69.4,59.9,24.0,1.0,0,惊奇
256.4793374828459,3.0329176332063006,11.30250300258766,0.015832581980117565,8.640580026502956,0.0021172413402703,0.08323357494166705,7020148.212887401,3.0,0.07762254048479023,160.53149102989815,77.36586759060114,3.213556683508517,137.98108698141297,0.1194027972498022,-1.0482142393116514,-0.8038229228236304,-0.8546023899224386,47.9,69.4,59.9,24.0,1.0,柠檬,无聊
14241.915922853243,2.6118228704903514,9.148252738027724,0.0014423981174933,7.717250428221329,148.64971177486535,0.7766255581206689,7029950.009900275,1.0,0.00318133779490308,0.0,0.0,3.2058409960006,154.21936534653156,0.5872338654375094,-0.2585025653025195,-1.0715145051265726,-1.37221472886658,47.9,69.4,59.9,24.0,1.0,0,无聊
14837.316209062372,49.44532486499645,11.60345380210845,0.01087275813698116,8.83192593251683,2.0656132535747904,0.14319247944357352,7031860.632763588,1.897413268114662,0.07414073248125846,164.7823076923077,124.23139657028479,3.19581876926649,164.8176579319395,0.27501973568549776,-0.4260703598782842,-0.667906450278252,0.21083499416963916,47.9,69.4,59.9,24.0,1.0,0,无聊
15226.792529950872,49.44532486499645,11.288267815701204,0.009413715359908916,9.16990206121083,0.0021172413402703,0.11788011810307542,7028925.3940357985,2.977802299179165,0.06798064715161074,137.63831696347677,99.12589091069343,3.042258065,145.2976875332198,0.20855168417638606,-0.33107668526716183,-0.6760028076691273,0.7383797493181466,47.9,69.4,59.9,24.0,1.0,薰衣草,无聊
14724.804876308288,0.1302251773186931,9.148252738027724,0.004210334659300878,9.33632935292604,126.18057674413164,0.7140318170082747,7039636.013067148,1.0491968340176088,0.006478860369067787,11.709909444307408,5.744715277485136,3.24994273109542,153.70680081576526,0.6142641963919823,-0.24613031808703356,0.3510813801221092,0.4311300750406234,47.9,69.4,59.9,24.0,1.0,0,焦虑
11040.93033864149,47.04653350699877,11.418637934471114,0.016532779938789148,9.675418671463756,10.078850525312376,0.11540951055308542,7040517.043049975,2.0559567309859808,0.06981810529332716,112.50279271940919,90.89074041583754,3.331196807057766,116.44384870917968,0.260744200705987,-0.5364496577374461,-0.8342247270328037,-1.368329850044424,47.9,69.4,59.9,24.0,1.0,0,无聊
15516.0,49.44532486499645,11.669951554250085,0.01064715985116621,11.047918855812638,6.344094748142733,0.2541047788725278,7040316.3781603575,2.939393912982747,0.07901478442289975,124.35988616750333,101.50493100203067,3.1193935120639065,141.89145662796784,0.2709001354736063,-1.3464866932341797,-1.5,-2.0,47.9,69.4,59.9,24.0,1.0,薄荷,无聊
10875.118497672755,0.1301668169262053,9.235993549600185,0.0014149939178651,0.793710517381182,94.46526174756058,1.3364596221074614,8010807.0,1.0,0.006557562437335549,0.0,0.0,2.972983044723461,154.6463609135264,0.7136710607090556,-0.7571874834527357,-1.0,-1.7776687621711738,24.1,68.4,62.7,20.0,2.0,0,无聊
50.0,0.3780681119967432,11.059141504669403,0.0124190375418657,6.235386253654445,0.21252439573617452,0.15524457387761226,8010833.309091052,2.006793852113179,0.4285582956738212,54.347722193112745,48.738784234224234,3.993529412,66.20557596766992,0.220475681363582,-0.23948073375850332,-0.06592851635421201,2.2414848264354372,24.1,68.4,62.7,20.0,2.0,0,依赖
7577.344911614233,0.434236941799318,9.651203662300976,0.0025531421137537954,1.7470571453452954,4.0512522942158544e-05,0.8136240089171701,8010807.0,3.0,0.08125399265806929,268.7507578726797,10.06183462197704,2.908896602951658,164.3339474,0.6841520358449925,-0.5240754308514541,-0.38890150744608715,-0.453091120045788,24.1,68.4,62.7,20.0,2.0,无香,悲伤
11904.0,0.1357939296579012,9.253962327691358,0.001723171112352632,0.3554084389702328,83.67938313233284,1.3683118654312345,8021627.364117384,1.0035240099213372,0.06905218581415105,0.0,0.0,3.205544810175305,150.27179965509413,0.7260798867262881,-0.20400836142701936,-0.6106917704909599,-1.1854736562935637,24.1,68.4,62.7,20.0,2.0,0,无聊
292.62269782930844,0.3815424917551355,10.60614551440877,0.004612361269153766,6.100958176631573,4.0512522942158544e-05,0.2715982787612603,8021698.071507253,1.9217635017501444,0.3019553640148766,29.233645862113086,37.37599555060125,3.5824555862175336,75.23957465763162,0.3922926352150055,-0.9528774424207895,-0.15096465602371278,1.66648002617626,24.1,68.4,62.7,20.0,2.0,0,藐视
10901.01102625076,0.41632131184564,9.794722440996363,0.0014149939178651,1.0033380689195415,4.0512522942158544e-05,0.8760622262136655,8021838.34780053,2.945288821263863,0.10979106288541358,293.9615874414554,11.376617274952704,3.1614656602174622,164.3339474,0.6766164646874163,-0.1048048403866994,-0.2942704306878085,-0.07179897030492838,24.1,68.4,62.7,20.0,2.0,柠檬,悲伤
7096.6382758787195,0.1301668169262053,9.148403767030722,0.0014149939178651,1.5915580990785692,108.81638471562702,1.143767346265497,8030477.79640041,1.0277963075785286,0.014418752314124038,20.426789447385385,0.0,3.198666807633382,157.74074945545107,0.7099551921646513,0.19578951448896179,-0.6094365704430903,0.4686635086303485,24.1,68.4,62.7,20.0,2.0,0,依赖
90.01871587654753,0.39798266157677054,11.485099297396118,0.005563098948748842,7.142694498546015,0.7847763382748649,0.20287392276337762,8031382.821519381,1.9306933705790474,0.7000000000000011,73.2464500741062,63.40557131376324,3.737420675211641,68.92323898312064,0.36509730674142593,-0.727746145283199,0.3030148488344831,0.9732754558848108,24.1,68.4,62.7,20.0,2.0,0,藐视
7354.352777189824,0.4281067200772687,9.788023618049264,0.0015737035071551855,0.9476869901012839,1.3440190817942683,0.7072704217650949,8031854.655509818,3.0,0.04810427419950994,267.5303332559281,43.41066946675511,3.414217886010186,155.51126868145374,0.6637970601543068,0.07985561185877847,-0.5194408822403939,-0.49405059639711235,24.1,68.4,62.7,20.0,2.0,薰衣草,悲伤
10510.619628349206,0.14368571181705364,9.166048503282164,0.0014149939178651,0.3554084389702328,80.24176204398758,1.2760223768838213,8040807.0,1.04741206179052,0.0,2.1786297988844012,3.920949962960217,3.150568325991455,156.9071025434531,0.7139543756776685,-0.5629888991438153,-0.5543230610793483,-1.8917331552486554,24.1,68.4,62.7,20.0,2.0,0,无聊
1456.79284491637,0.4128024949801035,9.93193377195849,0.006684850553199499,2.444756894803361,4.0512522942158544e-05,0.33778181451257827,8040066.98715806,2.146121777944048,0.3310356458291143,58.602691997664245,30.66462595866331,3.3212771491869724,67.07328303552049,0.41513997505892136,-0.20803388002829004,-0.1016970213144482,2.0796301781148494,24.1,68.4,62.7,20.0,2.0,0,依赖
8968.126175306212,0.42809636658607136,9.723598283431874,0.0018470195728751936,1.406749084916064,4.0512522942158544e-05,0.9224634356839272,8040807.0,2.9780649243549626,0.0,268.5384399796211,48.18715406606296,3.056093702815365,155.64459484887152,0.747499258558953,1.2356810353012977,2.457001530736866,1.4142129003618553,24.1,68.4,62.7,20.0,2.0,薄荷,悲伤
14297.502070959887,0.1302073565823723,9.148269536762871,0.0034648310376190466,3.599691203124707,97.92056251718198,1.0150599025097755,9011273.551660502,1.0,0.0,0.0,3.9206122171259743,3.226053043257458,153.79952780165985,0.7067817372690153,1.25,1.0,0.7861487785867526,45.2,47.9,57.5,21.0,2.0,0,惊奇
8944.985616431522,49.869098025584776,11.728767649876664,0.014801812844281082,10.656176617654252,0.0007634091547388,0.1725804915732756,9010807.0,2.107984830357585,0.08834817792471797,84.56002773510527,70.89071780114233,4.099724585102644,94.023125,0.36023644960539686,-0.11798497931049283,-0.15992261440653677,-0.6323233525922488,45.2,47.9,57.5,21.0,2.0,0,悲伤
14394.238461624926,49.75523111138213,11.333804826243268,0.007018462423831206,10.587109529956711,3.772616899080661,0.19705290654194021,9010807.0,2.9799941862710857,0.4299999999999997,108.48235440003164,59.06967152659822,3.3236079216884575,156.56189016942434,0.36449556198091043,-1.0372129898221676,-0.5030275557592047,-0.3318759810849644,45.2,47.9,57.5,21.0,2.0,无香,无聊
14832.049138495102,0.1302073565823723,9.148269536762871,0.001487804890637,6.359640472949012,138.75901021225906,1.0365197542286997,9021380.033950314,1.083396316941167,0.009690725310761851,0.0,0.0,3.094195710903442,152.43646132575586,0.6467325749975977,-1.3883387728078815,0.5535086908414255,-0.9250212379751439,45.2,47.9,57.5,21.0,2.0,0,焦虑
10573.184037510962,44.06853619914806,11.314078236833943,0.00746317669252869,10.655424888150034,0.6607656050866969,0.1725804915732756,9019453.570946354,1.9107351034237445,0.06550602713881226,83.86488778387461,74.19071361752289,3.8209439482938254,123.39793460819428,0.2884295415389064,-1.1729142658515468,-0.9386148178838489,-1.902605398746031,45.2,47.9,57.5,21.0,2.0,0,无聊
15053.0,49.869098025584776,9.971685891803334,0.0018798057555235212,4.885367813007075,0.0007634091547388,0.5026262737306392,9019001.044949912,3.0,0.07515976764095716,262.18220910224784,62.42300023093285,2.985238095,151.07470437747125,0.6034075166651408,-1.2168118093296807,-1.0215869299603242,0.2856244716413207,45.2,47.9,57.5,21.0,2.0,柠檬,藐视
3767.7560576900823,2.6263237914293773,9.353369053484526,0.0023741321751599583,5.52799515315807,96.54703924940537,0.8881256087306493,9032784.884938452,1.019619207762322,0.010545064477416936,0.06857920118591578,0.0,2.985238095,186.5385038653516,0.6333926403503141,-0.2565043639259389,-0.689219632911254,-1.612025509351265,45.2,47.9,57.5,21.0,2.0,0,无聊
512.1265948419689,0.1302073565823723,11.469693346570441,0.0019992430686416266,10.641980157527614,6.06459142001908,0.32451986472483846,9032467.724018497,1.9754500899069454,0.028765063336801348,148.31388140508108,60.42198125410579,3.4149221796086273,106.85393128274761,0.5619039024718451,-1.471742883899355,-1.0006425727387036,-0.2633134708916523,45.2,47.9,57.5,21.0,2.0,0,无聊
2685.901525477379,0.1302073565823723,10.867792359883373,0.0033308954180685745,7.108393248066948,1.5222740675789355,0.4403246433614762,9033065.25158324,3.0,0.0,241.35099057686432,93.49824574794287,3.08800911425787,156.52864951872326,0.5976910625398857,0.2385609709984064,0.47002135403883927,0.3860590400365426,45.2,47.9,57.5,21.0,2.0,薰衣草,悲伤
14270.606906662526,3.206292170911195,9.148269536762871,0.0024740562512823526,0.6084882189781291,11.906307974158816,1.3730441108965283,9040807.0,1.0,0.006901305222286143,0.0,0.39323372113695243,3.245966396905637,156.86809837488005,0.7432787263589253,-1.5,-0.3594880341493357,-2.75,45.2,47.9,57.5,21.0,2.0,0,悲伤
10402.957056878526,49.869098025584776,10.59924796474391,0.0025264199612672613,6.777972601998993,0.0007634091547388,0.5584039242962817,9039769.300449783,1.915573322377826,0.08406861827649056,186.19819948275455,57.34293544755924,4.463333333,109.23804283547548,0.6218240861390354,-0.15833763165262502,-0.15343647600343663,-2.344954260899299,45.2,47.9,57.5,21.0,2.0,0,悲伤
14990.447961890417,48.052539189246566,10.664259648742966,0.0017972980609432642,1.9891421335741852,0.0007634091547388,0.25088051393976296,9040121.461033711,3.0,0.07510993419787007,165.64167569126076,123.95596108587266,3.1708178116926224,154.30474856402046,0.2870167202017658,-1.1410679375451143,-1.25,0.8442672963346234,45.2,47.9,57.5,21.0,2.0,薄荷,依赖
15984.405504999544,0.1302026446262675,9.14812814179762,0.0019379884669670805,1.1797988994137956,29.64163183431398,0.2251127879450321,10010804.0,1.0,0.0,0.0,1.5175334176594861,3.0047327559746146,154.0735369258854,0.7120482115236436,1.8426026319431006,1.164137014489209,1.547089435114138,55.7,41.1,47.2,24.0,2.0,0,乐观
25860.0,24.14715850157443,10.651963394630483,0.002418620165161121,5.500077765410919,173.446855018903,1.8610385334622448,10010804.0,1.9784778545423807,0.07759463980205253,162.21046883628946,4.519170419487833,3.2989879449872896,256.122037,0.5520779343794897,2.560079533421783,1.9291640834428005,2.552967894737674,55.7,41.1,47.2,24.0,2.0,0,乐观
18138.429565373866,49.80925935639659,13.554138674150275,0.0037803174967923,2.2987189977820366,0.49516151133510555,0.8081430573675709,10011053.19356979,2.855665287776599,0.11049264535521675,139.03590805073435,23.409801533178303,3.245606497919643,162.2326796621256,0.5594390751880364,0.5952069886901334,1.1008007133738942,0.6921118808863876,55.7,41.1,47.2,24.0,2.0,无香,无聊
618.0,1.9234219396721222,9.14812814179762,0.00251065645772973,6.594596164143583,116.02548847555245,1.5104243889110054,10021545.934168678,1.0,0.0,0.0,0.0,3.2233214925980898,151.53346463396508,0.601373296434712,2.267593732724027,2.5641797692085504,2.1306877731662426,55.7,41.1,47.2,24.0,2.0,0,喜悦
4091.230642206263,0.1302026446262675,10.346527732747585,0.001948107625178208,1.8676638752246468,4.804009474564686e-07,1.2652424633456705,10020881.0823829,1.8788199148430407,0.24583337896840415,57.18745654169749,10.732080736891124,3.2101459644139876,124.15734615470535,0.6320475633900983,-0.10655926272105148,0.9682434262177688,-0.8654846743378211,55.7,41.1,47.2,24.0,2.0,0,焦虑
14169.917792762244,0.1302026446262675,10.839439665654403,0.0029675942211887588,0.3906712167474684,4.804009474564686e-07,0.0728371409988222,10019913.826705562,3.0,0.003892781830996751,176.91421003624515,132.6989754360506,3.0766170475342203,154.4104516008587,0.1791621417860382,-0.42653835482709057,-0.4981488057106644,-0.22589398583950793,55.7,41.1,47.2,24.0,2.0,柠檬,悲伤
15709.894194424782,0.1302026446262675,9.347002012557684,0.002066856263494785,0.9243719667099933,101.28471255272657,2.0886824916133566,10028544.458690856,1.0115876728944815,0.0,0.0,0.0,3.2140531374945414,153.5241365895732,0.7294345027883197,0.6299423863228364,0.051320764871790825,1.8556078713258801,55.7,41.1,47.2,24.0,2.0,0,依赖
9168.331944414862,45.1705586704737,13.129362191949472,0.002187482348454717,1.256742565100992,4.804009474564686e-07,4.142983406214622,10032048.880429486,2.069582833670772,0.08582198476774455,186.47773216282957,0.0,3.698897305470076,87.27926938318984,0.06461134351911942,0.0938422416832001,1.0222797668953172,-0.47897302574114486,55.7,41.1,47.2,24.0,2.0,0,恐惧
16001.519664847285,49.86977750334098,14.413194541983154,0.0014704139169471,1.3888850212831418,3.1813520435830593,32.46801470199379,10031617.819933841,3.0,0.07514569656897364,303.55,2.2817071442696766,3.014877457151281,165.288886068619,0.11131219693060909,-0.3973538522746026,-1.0,-0.7249433459958193,55.7,41.1,47.2,24.0,2.0,薰衣草,悲伤
15638.161306223723,0.7638570000641076,9.272064571379444,0.0029234676162246077,2.1103660254204115,142.70251928492428,2.338907808843034,10040804.0,1.0,0.0,13.33345237220007,0.7057370965666085,3.2518459370249833,151.82016511301683,0.6981702131001111,2.075156338228165,1.678553417422231,1.3012997009483396,55.7,41.1,47.2,24.0,2.0,0,喜悦
13202.386436933495,49.86977750334098,12.482080270929053,0.0016578789058347252,1.6240451623503034,4.787249768351088,4.149621799407868,10040419.04149181,1.9168691081546116,0.12932634908887786,169.24096255874812,62.101396996452564,3.5667353978372143,113.25876547002377,0.6855427920653185,-0.4864598729698794,-0.04509545397032405,-1.4647942453834348,55.7,41.1,47.2,24.0,2.0,0,悲伤
14863.964666419157,49.86977750334098,13.410840298485423,0.001561286898760154,1.243203623504588,5.295533123050777,3.339714581047377,10040461.770778177,2.8816850278041395,0.06379277784318228,144.46421257428887,78.41376765055702,3.3725215718105876,140.74723169151954,0.2641373072525647,-0.5,-0.31659404060586194,-0.33323815598102635,55.7,41.1,47.2,24.0,2.0,薄荷,无聊
59.0,0.1301585918639747,9.148475587348658,0.0014808058824606,6.524551297419151,139.02019665908898,0.7359455248903554,11010807.0,1.0,0.016901765684874892,0.0,0.0,3.193837325465212,150.585112115848,0.5900555427322447,0.08011580373783009,-0.7243922927368576,-2.75,27.8,61.6,57.5,24.0,2.0,0,无聊
364.6354203042392,0.9129614228605571,11.979375101110362,0.008917350584594167,8.32192575364232,0.0003889497363421,0.11268395691356588,11011834.83677955,1.968675416035841,0.32409242040716696,36.704188667693714,10.33011167011204,3.1127322547724923,116.29864338003519,0.23791956021130217,-0.016661080057144718,-0.05234763995214756,-1.5743615683215937,27.8,61.6,57.5,24.0,2.0,0,悲伤
730.2037880948185,0.1301585918639747,11.514426757856087,0.010764987155033687,8.020541276955006,1.9490594278021367,0.0717190321574649,11011271.794243572,2.938596191732535,0.5297481497076999,144.08492022169094,94.45319660085497,3.365090477695982,157.23344665475727,0.11265229109810054,0.14164635961050132,0.5,-0.25423681687734606,27.8,61.6,57.5,24.0,2.0,无香,藐视
59.0,0.1301585918639747,9.173968071359521,0.002734854281969123,5.8845551184695815,80.56837723212217,0.7655034233615488,11020257.325875042,1.0073933812066913,0.027956881864363903,0.0,10.66166080829495,3.2204104431589347,144.93208972856195,0.6515092852702592,-1.465954433667209,-0.7345029818992668,-0.900606350748041,27.8,61.6,57.5,24.0,2.0,0,悲伤
59.0,0.1301585918639747,11.740106329482987,0.00843691777729701,7.73884941205361,1.5354444178447864,0.24192382715486777,11021171.552643416,1.9553455723237951,0.010535060085808174,35.45489028576035,63.677435258926344,3.3686944845477598,74.8044966259547,0.28798479676350114,-0.7849827281563397,0.4729972572587628,-0.38184945236648504,27.8,61.6,57.5,24.0,2.0,0,焦虑
475.8871204316731,0.1301585918639747,11.341521761077205,0.004103090644848985,5.997751463384338,0.0003889497363421,0.1713012167761604,11021916.054708663,3.0,0.12650518446047798,169.22920820875055,124.66791575956788,3.30258215008514,162.124375,0.36668100880057536,-0.9473706760908094,-1.0,0.5231503543860331,27.8,61.6,57.5,24.0,2.0,柠檬,悲伤
739.3605783819942,1.2788451301491226,9.319366517782635,0.0017216533749583496,4.770308474902178,99.80410987189217,0.8273954359509524,11030982.60717606,1.050036734891719,0.0024617539120098068,0.0,3.762234510628555,3.229586775464629,155.481155370918,0.6534006560722654,-0.44018794029550934,-0.3003194343313738,-1.8019227541328928,27.8,61.6,57.5,24.0,2.0,0,悲伤
113.7886777496509,2.12488781381457,11.478801487047821,0.012690413883173239,6.109940027032652,0.0003889497363421,0.1502349674043238,11030766.632109227,1.9537445127326838,0.5066918292036996,83.02793669914487,68.90722645833415,4.188421053,100.58883336631119,0.23302910961893614,0.03811693373955623,0.2298099036889888,-1.4244090411168584,27.8,61.6,57.5,24.0,2.0,0,悲伤
4438.184640030673,0.1301585918639747,10.510935282652833,0.0014808058824606,5.359639475329962,0.0003889497363421,0.39480479169079513,11031866.989891777,3.0,0.05346986363975863,250.33489361702124,69.8968192328279,3.109433800923976,162.124375,0.6492194039618875,-0.7315729741418194,-0.4921793660499377,0.4665560082742456,27.8,61.6,57.5,24.0,2.0,薰衣草,无聊
14627.655363153079,0.428402889158335,9.23267752322888,0.00555758203287433,6.439816491596872,91.05587884876617,0.7306885542881998,11040808.0,1.0,0.0,3.4044285572682678,4.603753972203917,3.5900239052683904,144.92301929019294,0.6526390226769181,-1.4433370769192502,-0.6792227466574741,-1.3835420776087874,27.8,61.6,57.5,24.0,2.0,0,无聊
8018.163761447139,49.32299825996162,11.431104333027799,0.021556678207875997,7.588421874635257,0.0003889497363421,0.2659467045198535,11039041.670116825,1.949640452632976,0.11260821394305472,64.81547795366814,69.13577594370773,3.5718209132218517,63.56263158,0.3813265463843633,-1.307852952275764,-0.041176295521675725,-1.5242586933365676,27.8,61.6,57.5,24.0,2.0,0,悲伤
15016.0,46.874582383803585,12.029229968679624,0.012327461281672048,7.0318594870559625,0.0003889497363421,0.19164796116270635,11040420.907210317,3.0,0.5336531337666244,93.26294008446095,103.08204493336096,3.322720985709206,144.25809970680405,0.27233806411387423,-0.49375485492285154,-0.26329893370449925,1.0,27.8,61.6,57.5,24.0,2.0,薄荷,藐视
5747.772591484077,1.2063193595069852,9.174991425037465,0.001475370595658,2.02535369061384,114.0217054250917,0.9226604589969779,12011336.115774611,1.0,0.027086893981145926,12.819932172405466,0.0,3.210411701140424,149.76818280903683,0.6724516077974473,0.5128473456355707,0.2775916344750178,-0.5,66.2,44.5,36.9,21.0,2.0,0,悲伤
66.0,0.130202274368722,10.926292218020029,0.010381058154894393,4.015904154936012,1.3148188516071651e-05,0.07520066927249526,12013468.425045246,1.9549913557167757,0.07265339855541346,97.42239889121308,56.86382657534887,3.7760779473355477,89.348,0.11959703259537896,1.29746155014242,0.9261067965275838,0.3782243971928262,66.2,44.5,36.9,21.0,2.0,0,惊奇
3298.7906746641556,0.130202274368722,10.563583728851432,0.0015844732702955508,3.6681116437070043,7.343851364039168,0.2567469076662673,12010810.0,3.0,0.003820504421866601,209.0079780703753,110.5186417931446,3.1801251841107914,152.881799868547,0.4352065401042367,0.012437052691034943,-0.75,0.042828250224159266,66.2,44.5,36.9,21.0,2.0,无香,依赖
15069.0,0.130202274368722,9.14884403135466,0.001475370595658,2.619800737234558,90.36502921094852,1.116757353271969,12020493.153564153,1.0,0.00671316287957913,8.13357035161136,0.0,3.1623401555010635,152.69564663442972,0.6831573947726663,1.6432262402418005,1.0,0.9759278703155086,66.2,44.5,36.9,21.0,2.0,0,乐观
10461.918339625601,45.14463849167491,10.743215201391783,0.0023748966742564337,3.2146910946490626,1.3148188516071651e-05,0.0678034570492159,12021939.590369727,1.9183780780161925,0.30776660162836106,121.8966898496276,49.333330322211815,3.8296247034754187,109.18888526894328,0.1084602818135772,0.5008095443203322,0.8173548025502413,0.2778196091495274,66.2,44.5,36.9,21.0,2.0,0,惊奇
15069.0,49.86638428606884,10.849828488329337,0.0015665532184597742,2.9496399734750836,12.202080069330718,0.6377749322255034,12023953.534418078,2.905106229634939,0.09622163829741079,135.0363056908446,96.55373650520694,3.252560688559425,161.87990501918057,0.332567194797293,0.26913181178235596,0.5282530590439414,0.6244853875055881,66.2,44.5,36.9,21.0,2.0,柠檬,惊奇
6368.146748982929,0.130202274368722,9.14884403135466,0.001475370595658,2.0709907739118663,93.88261050718546,0.8690488377191297,12031550.020418078,1.0,0.010520900177454356,6.367057186286779,0.0,2.922368421,163.16984283360472,0.7015628502150807,0.8103160787561084,0.7334126857771845,0.8265235061540079,66.2,44.5,36.9,21.0,2.0,0,惊奇
141.61298242191236,0.130202274368722,11.299073936980824,0.0137508413139877,3.8470064392658148,3.1791489865788414,0.11840172590540005,12031471.852701662,1.9670845649989583,0.5699999999999932,102.13220667004802,51.540031697579025,3.2864192911011427,100.87014236724042,0.1501108636743161,1.0368212388726545,0.9337729728330153,0.46054887615760354,66.2,44.5,36.9,21.0,2.0,0,惊奇
7919.518339926523,0.130202274368722,10.22265246478115,0.001475370595658,2.394664563036855,1.8700618030734422,0.33071868612993727,12030044.739249118,3.0,0.0,270.06813186813184,50.304624096057815,3.047144631839404,149.7988748077455,0.4821303991250774,0.07394786182407902,-0.24231377396284648,0.2666547489764794,66.2,44.5,36.9,21.0,2.0,薰衣草,惊奇
2546.694915278525,0.130202274368722,9.151117031166306,0.0019455921038541418,1.8142576748209174,87.29756562266859,0.918810696708029,12040220.336312853,1.0181236649305558,0.003080210584052091,0.5455629982091911,0.0,3.122500795173643,161.1787828461621,0.7015628502150807,0.16954937444715434,0.2995791605938079,1.5,66.2,44.5,36.9,21.0,2.0,0,依赖
66.0,0.130202274368722,10.485096708709888,0.0036337770067589245,2.1661077055325606,1.3148188516071651e-05,0.18322808786035255,12040811.0,1.8375935682046591,0.18048506912834106,60.47882007715549,22.163924410891163,3.817185696161392,96.03342953160063,0.33951522524565797,0.7877465619318806,0.4603448912907133,0.43957728716243377,66.2,44.5,36.9,21.0,2.0,0,温和
998.7413770775572,2.594732199839788,10.95932295701217,0.0031294655822449707,2.9380591135814753,3.9468410796417475,0.19073675261474332,12040811.0,2.9790103836776005,0.2409522547172417,221.61724828712366,107.05037278558656,3.2484568117497137,173.8063333,0.4334632519822704,0.27745571739811836,1.0,0.4820230049271673,66.2,44.5,36.9,21.0,2.0,薄荷,惊奇
15133.0,0.1302165567175284,9.147646004794527,0.0014615102162629,8.30620133613976,97.34316461371306,0.6709812168105855,13012659.281245593,1.0084184816438457,0.012835954951878467,15.272209351002981,0.0,3.329656703128495,151.93175277957573,0.60244145795843,0.23840675754496468,0.06945350954061374,0.23440875148752063,51.76,58.75,57.53,20.0,2.0,0,依赖
9376.130631009728,44.75487202039129,11.466484779195943,0.016664003066753932,24.5191264991684,0.0002107011584137,0.121981995007775,13011635.47402185,1.9345777854538064,0.09375846223883536,90.53063631850506,57.12607405743335,3.3932687080519384,100.49197062458802,0.2016159638403514,0.2239043654933422,0.788963793993907,0.49922920366289864,51.76,58.75,57.53,20.0,2.0,0,焦虑
15133.0,44.36132164888177,10.146830334931199,0.0023796161808713003,8.839955386504505,0.12762632323403816,0.3759972246952316,13011461.717521511,3.0,0.09241368205347769,268.8442171680911,46.515151036135535,3.0137752823032224,149.70363731305758,0.5278238095123258,-0.46485229714803733,-0.49703079727736743,-0.24325738640922231,51.76,58.75,57.53,20.0,2.0,无香,焦虑
15133.0,0.1302165567175284,9.147646004794527,0.0017775545362143708,1.7119987061072903,91.47748520557221,2.059961121505311,13021098.062153379,1.0,8.510764682713329e-05,0.0,0.0,3.1285953678231655,152.7375434230729,0.7156565141694898,0.2710869106792315,-0.45241528157651395,0.494064679085805,51.76,58.75,57.53,20.0,2.0,0,依赖
9277.899193135841,49.86806048551195,12.144325232464126,0.013662027425086296,8.576948517064931,0.0002107011584137,0.7401586212115822,13020666.490701102,2.134639461652304,0.24683968427706054,48.632300252075474,19.403741600028226,3.0606911961671908,88.55454210440006,0.6370116646078711,0.46027671313552276,0.7062152752178033,0.48223285969505725,51.76,58.75,57.53,20.0,2.0,0,惊奇
14807.668374527386,49.86806048551195,10.035330480482761,0.0018797832256360533,2.361596312238894,0.0002107011584137,0.9618045987133891,13018897.442762814,2.8740048896869124,0.06803455178336634,267.6648144385609,65.05599070266568,3.0203590807067116,151.05626499044027,0.5412154711604185,0.2350453003695077,-0.06950571384244204,0.27785434652443525,51.76,58.75,57.53,20.0,2.0,柠檬,悲伤
13714.119745935546,3.249839649275028,9.147646004794527,0.00795961088126378,8.665276445481467,121.15945437517212,0.7568248788389648,13030487.254110118,1.0,0.012326662481478692,1.5927321512849721,0.0,3.183599232465414,154.11345132727809,0.6191565555351854,0.06944498178129462,1.33,0.04771241159249913,51.76,58.75,57.53,20.0,2.0,0,恐惧
8943.736899069683,49.045465834832186,11.156697990135347,0.012242627610772777,13.555924030342256,3.4207533478393377,0.22217783309125708,13030827.921978045,1.961662323505252,0.10670763809032895,81.62119587287573,81.47120441125432,3.4556178512877804,102.70574354189635,0.33417998873559257,0.75238647311309,1.0553111978838392,-0.018026861526008856,51.76,58.75,57.53,20.0,2.0,0,惊奇
